Date,Location,Vehicle_Model,Units_Sold,Average_Price,Customer_Sentiment
2024-04-17 00:00:00,Valencia,Volvo XC90,12,41153,Negative
2024-04-18 00:00:00,Valencia,Mercedes-Benz C-Class,11,32656,Negative
2024-04-19 00:00:00,Valencia,Porsche 911,26,42177,Neutral
2024-04-20 00:00:00,Valencia,BMW 3 Series,14,51446,Positive
2024-04-21 00:00:00,Valencia,Audi A4,8,34632,Neutral
2024-04-22 00:00:00,Valencia,Volvo XC90,14,57457,Positive
2024-04-23 00:00:00,Valencia,Mercedes-Benz C-Class,25,42047,Neutral
2024-04-24 00:00:00,Valencia,Porsche 911,29,41014,Neutral
2024-04-25 00:00:00,Valencia,BMW 3 Series,19,31184,Neutral
2024-04-26 00:00:00,Valencia,Audi A4,22,55549,Neutral
2024-04-27 00:00:00,Valencia,Volvo XC90,9,30814,Neutral
2024-04-28 00:00:00,Valencia,Mercedes-Benz C-Class,10,41772,Negative
2024-04-29 00:00:00,Valencia,Porsche 911,12,40446,Negative
2024-04-30 00:00:00,Valencia,BMW 3 Series,16,46693,Negative
2024-05-01 00:00:00,Valencia,Audi A4,27,36341,Negative
2024-05-02 00:00:00,Valencia,Volvo XC90,12,49205,Neutral
2024-05-03 00:00:00,Valencia,Mercedes-Benz C-Class,7,39498,Positive
2024-05-04 00:00:00,Valencia,Porsche 911,16,55024,Negative
2024-05-05 00:00:00,Valencia,BMW 3 Series,9,37291,Neutral
2024-05-06 00:00:00,Valencia,Audi A4,19,51136,Positive
2024-05-07 00:00:00,Valencia,Volvo XC90,5,52620,Neutral
2024-05-08 00:00:00,Valencia,Mercedes-Benz C-Class,11,36230,Positive
2024-05-09 00:00:00,Valencia,Porsche 911,20,55719,Positive
2024-05-10 00:00:00,Valencia,BMW 3 Series,7,59803,Neutral
2024-05-11 00:00:00,Valencia,Audi A4,23,35738,Positive
2024-05-12 00:00:00,Valencia,Volvo XC90,28,36469,Positive
2024-05-13 00:00:00,Valencia,Mercedes-Benz C-Class,15,58676,Negative
2024-05-14 00:00:00,Valencia,Porsche 911,5,30983,Neutral
2024-05-15 00:00:00,Valencia,BMW 3 Series,9,36569,Neutral
2024-05-16 00:00:00,Valencia,Audi A4,20,46370,Negative
2024-05-17 00:00:00,Valencia,Volvo XC90,6,46757,Negative
2024-05-18 00:00:00,Valencia,Mercedes-Benz C-Class,28,49247,Positive
2024-05-19 00:00:00,Valencia,Porsche 911,19,40358,Negative
2024-05-20 00:00:00,Valencia,BMW 3 Series,14,58902,Negative
2024-05-21 00:00:00,Valencia,Audi A4,5,57719,Neutral
2024-05-22 00:00:00,Valencia,Volvo XC90,8,48879,Negative
2024-05-23 00:00:00,Valencia,Mercedes-Benz C-Class,16,42004,Negative
2024-05-24 00:00:00,Valencia,Porsche 911,20,35400,Neutral
2024-05-25 00:00:00,Valencia,BMW 3 Series,28,42804,Negative
2024-05-26 00:00:00,Valencia,Audi A4,11,35070,Positive
2024-05-27 00:00:00,Valencia,Volvo XC90,5,59089,Positive
2024-05-28 00:00:00,Valencia,Mercedes-Benz C-Class,9,41967,Neutral
2024-05-29 00:00:00,Valencia,Porsche 911,22,41106,Neutral
2024-05-30 00:00:00,Valencia,BMW 3 Series,17,48441,Positive
2024-05-31 00:00:00,Valencia,Audi A4,7,39148,Neutral
2024-06-01 00:00:00,Valencia,Volvo XC90,11,54990,Neutral
2024-06-02 00:00:00,Valencia,Mercedes-Benz C-Class,26,45909,Negative
2024-06-03 00:00:00,Valencia,Porsche 911,25,38143,Neutral
2024-06-04 00:00:00,Valencia,BMW 3 Series,20,47657,Positive
2024-06-05 00:00:00,Valencia,Audi A4,26,31070,Positive
2024-06-06 00:00:00,Valencia,Volvo XC90,22,53548,Positive
2024-06-07 00:00:00,Valencia,Mercedes-Benz C-Class,11,55775,Neutral
2024-06-08 00:00:00,Valencia,Porsche 911,25,37666,Positive
2024-06-09 00:00:00,Valencia,BMW 3 Series,8,59768,Negative
2024-06-10 00:00:00,Valencia,Audi A4,5,48101,Positive
2024-06-11 00:00:00,Valencia,Volvo XC90,25,54848,Negative
2024-06-12 00:00:00,Valencia,Mercedes-Benz C-Class,23,56855,Negative
2024-06-13 00:00:00,Valencia,Porsche 911,26,56411,Negative
2024-06-14 00:00:00,Valencia,BMW 3 Series,16,50784,Negative
2024-06-15 00:00:00,Valencia,Audi A4,27,52635,Positive
2024-06-16 00:00:00,Valencia,Volvo XC90,23,56815,Negative
2024-06-17 00:00:00,Valencia,Mercedes-Benz C-Class,25,54657,Neutral
2024-06-18 00:00:00,Valencia,Porsche 911,25,39312,Positive
2024-06-19 00:00:00,Valencia,BMW 3 Series,25,39061,Neutral
2024-06-20 00:00:00,Valencia,Audi A4,17,45517,Positive
2024-06-21 00:00:00,Valencia,Volvo XC90,6,41142,Neutral
2024-06-22 00:00:00,Valencia,Mercedes-Benz C-Class,9,49414,Neutral
2024-06-23 00:00:00,Valencia,Porsche 911,8,47137,Negative
2024-06-24 00:00:00,Valencia,BMW 3 Series,8,51985,Positive
2024-06-25 00:00:00,Valencia,Audi A4,6,46343,Negative
2024-06-26 00:00:00,Valencia,Volvo XC90,6,46978,Positive
2024-06-27 00:00:00,Valencia,Mercedes-Benz C-Class,8,39772,Neutral
2024-06-28 00:00:00,Valencia,Porsche 911,18,48158,Negative
2024-06-29 00:00:00,Valencia,BMW 3 Series,14,45650,Negative
2024-06-30 00:00:00,Valencia,Audi A4,22,49302,Neutral
2024-07-01 00:00:00,Valencia,Volvo XC90,12,35946,Neutral
2024-07-02 00:00:00,Valencia,Mercedes-Benz C-Class,22,50324,Neutral
2024-07-03 00:00:00,Valencia,Porsche 911,15,47061,Negative
2024-07-04 00:00:00,Valencia,BMW 3 Series,9,33831,Neutral
2024-07-05 00:00:00,Valencia,Audi A4,9,48400,Positive
2024-07-06 00:00:00,Valencia,Volvo XC90,27,30409,Neutral
2024-07-07 00:00:00,Valencia,Mercedes-Benz C-Class,20,57237,Positive
2024-07-08 00:00:00,Valencia,Porsche 911,23,41953,Negative
2024-07-09 00:00:00,Valencia,BMW 3 Series,22,53617,Negative
2024-07-10 00:00:00,Valencia,Audi A4,9,51415,Positive
2024-07-11 00:00:00,Valencia,Volvo XC90,12,53350,Negative
2024-07-12 00:00:00,Valencia,Mercedes-Benz C-Class,21,51670,Positive
2024-07-13 00:00:00,Valencia,Porsche 911,16,52485,Positive
2024-07-14 00:00:00,Valencia,BMW 3 Series,6,56918,Negative
2024-07-15 00:00:00,Valencia,Audi A4,7,56987,Positive
2024-07-16 00:00:00,Valencia,Volvo XC90,18,33434,Negative
2024-07-17 00:00:00,Valencia,Mercedes-Benz C-Class,15,36891,Negative
2024-07-18 00:00:00,Valencia,Porsche 911,24,52992,Positive
2024-01-01 00:00:00,Seville,BMW 3 Series,20,37818,Positive
2024-01-02 00:00:00,Seville,Audi A4,12,34330,Positive
2024-01-03 00:00:00,Seville,Volvo XC90,29,57338,Neutral
2024-01-04 00:00:00,Seville,Mercedes-Benz C-Class,17,30490,Neutral
2024-01-05 00:00:00,Seville,Porsche 911,14,37919,Positive
2024-01-06 00:00:00,Seville,BMW 3 Series,26,55600,Negative
2024-01-07 00:00:00,Seville,Audi A4,15,44589,Positive
2024-01-08 00:00:00,Seville,Volvo XC90,10,36083,Positive
2024-01-09 00:00:00,Seville,Mercedes-Benz C-Class,26,43520,Neutral
2024-01-10 00:00:00,Seville,Porsche 911,15,51600,Neutral
2024-01-11 00:00:00,Seville,BMW 3 Series,18,34888,Negative
2024-01-12 00:00:00,Seville,Audi A4,12,38898,Positive
2024-01-13 00:00:00,Seville,Volvo XC90,17,48581,Negative
2024-01-14 00:00:00,Seville,Mercedes-Benz C-Class,26,35454,Negative
2024-01-15 00:00:00,Seville,Porsche 911,25,51231,Neutral
2024-01-16 00:00:00,Seville,BMW 3 Series,19,42192,Neutral
2024-01-17 00:00:00,Seville,Audi A4,24,47868,Negative
2024-01-18 00:00:00,Seville,Volvo XC90,10,37263,Positive
2024-01-19 00:00:00,Seville,Mercedes-Benz C-Class,22,41447,Negative
2024-01-20 00:00:00,Seville,Porsche 911,9,44369,Neutral
2024-01-21 00:00:00,Seville,BMW 3 Series,27,35876,Positive
2024-01-22 00:00:00,Seville,Audi A4,21,38670,Neutral
2024-01-23 00:00:00,Seville,Volvo XC90,15,56377,Positive
2024-01-24 00:00:00,Seville,Mercedes-Benz C-Class,24,54732,Positive
2024-01-25 00:00:00,Seville,Porsche 911,28,51362,Neutral
2024-01-26 00:00:00,Seville,BMW 3 Series,7,33788,Positive
2024-01-27 00:00:00,Seville,Audi A4,16,37224,Neutral
2024-01-28 00:00:00,Seville,Volvo XC90,17,35922,Negative
2024-01-29 00:00:00,Seville,Mercedes-Benz C-Class,5,34839,Neutral
2024-01-30 00:00:00,Seville,Porsche 911,5,55607,Neutral
2024-01-31 00:00:00,Seville,BMW 3 Series,19,43950,Neutral
2024-02-01 00:00:00,Seville,Audi A4,17,39754,Positive
2024-02-02 00:00:00,Seville,Volvo XC90,24,54207,Negative
2024-02-03 00:00:00,Seville,Mercedes-Benz C-Class,16,58628,Neutral
2024-02-04 00:00:00,Seville,Porsche 911,19,45284,Positive
2024-02-05 00:00:00,Seville,BMW 3 Series,7,50352,Positive
2024-02-06 00:00:00,Seville,Audi A4,28,38572,Negative
2024-02-07 00:00:00,Seville,Volvo XC90,6,53376,Neutral
2024-02-08 00:00:00,Seville,Mercedes-Benz C-Class,15,30816,Positive
2024-02-09 00:00:00,Seville,Porsche 911,12,38515,Positive
2024-02-10 00:00:00,Seville,BMW 3 Series,11,57782,Neutral
2024-02-11 00:00:00,Seville,Audi A4,12,36297,Negative
2024-02-12 00:00:00,Seville,Volvo XC90,12,40463,Negative
2024-02-13 00:00:00,Seville,Mercedes-Benz C-Class,28,39163,Positive
2024-02-14 00:00:00,Seville,Porsche 911,25,51521,Neutral
2024-02-15 00:00:00,Seville,BMW 3 Series,16,37607,Neutral
2024-02-16 00:00:00,Seville,Audi A4,10,42394,Neutral
2024-02-17 00:00:00,Seville,Volvo XC90,27,58866,Negative
2024-02-18 00:00:00,Seville,Mercedes-Benz C-Class,23,52924,Neutral
2024-02-19 00:00:00,Seville,Porsche 911,17,43486,Neutral
2024-02-20 00:00:00,Seville,BMW 3 Series,8,57865,Neutral
2024-02-21 00:00:00,Seville,Audi A4,18,34967,Positive
2024-02-22 00:00:00,Seville,Volvo XC90,20,59032,Negative
2024-02-23 00:00:00,Seville,Mercedes-Benz C-Class,7,56489,Positive
2024-02-24 00:00:00,Seville,Porsche 911,28,45797,Negative
2024-02-25 00:00:00,Seville,BMW 3 Series,12,44596,Negative
2024-02-26 00:00:00,Seville,Audi A4,19,32522,Neutral
2024-02-27 00:00:00,Seville,Volvo XC90,12,30655,Positive
2024-02-28 00:00:00,Seville,Mercedes-Benz C-Class,26,50724,Positive
2024-02-29 00:00:00,Seville,Porsche 911,22,46797,Negative
2024-03-01 00:00:00,Seville,BMW 3 Series,11,38536,Neutral
2024-03-02 00:00:00,Seville,Audi A4,12,41274,Positive
2024-03-03 00:00:00,Seville,Volvo XC90,27,59461,Positive
2024-03-04 00:00:00,Seville,Mercedes-Benz C-Class,14,40968,Positive
2024-03-05 00:00:00,Seville,Porsche 911,14,51484,Neutral
2024-03-06 00:00:00,Seville,BMW 3 Series,10,45278,Positive
2024-03-07 00:00:00,Seville,Audi A4,16,42145,Negative
2024-03-08 00:00:00,Seville,Volvo XC90,21,37206,Neutral
2024-03-09 00:00:00,Seville,Mercedes-Benz C-Class,16,51836,Positive
2024-03-10 00:00:00,Seville,Porsche 911,25,49065,Positive
2024-03-11 00:00:00,Seville,BMW 3 Series,9,50157,Neutral
2024-03-12 00:00:00,Seville,Audi A4,18,56184,Negative
2024-03-13 00:00:00,Seville,Volvo XC90,29,42597,Positive
2024-03-14 00:00:00,Seville,Mercedes-Benz C-Class,8,55283,Negative
2024-03-15 00:00:00,Seville,Porsche 911,27,54250,Neutral
2024-03-16 00:00:00,Seville,BMW 3 Series,16,59633,Neutral
2024-03-17 00:00:00,Seville,Audi A4,16,37604,Positive
2024-03-18 00:00:00,Seville,Volvo XC90,16,34878,Positive
2024-03-19 00:00:00,Seville,Mercedes-Benz C-Class,24,36615,Positive
2024-03-20 00:00:00,Seville,Porsche 911,14,48099,Neutral
2024-03-21 00:00:00,Seville,BMW 3 Series,26,42120,Neutral
2024-03-22 00:00:00,Seville,Audi A4,28,53271,Negative
2024-03-23 00:00:00,Seville,Volvo XC90,19,35226,Negative
2024-03-24 00:00:00,Seville,Mercedes-Benz C-Class,12,44700,Positive
2024-03-25 00:00:00,Seville,Porsche 911,14,33610,Neutral
2024-03-26 00:00:00,Seville,BMW 3 Series,24,34991,Negative
2024-03-27 00:00:00,Seville,Audi A4,22,47300,Positive
2024-03-28 00:00:00,Seville,Volvo XC90,13,38689,Negative
2024-03-29 00:00:00,Seville,Mercedes-Benz C-Class,29,59860,Positive
2024-03-30 00:00:00,Seville,Porsche 911,12,37382,Negative
2024-03-31 00:00:00,Seville,BMW 3 Series,23,34107,Neutral
2024-04-01 00:00:00,Seville,Audi A4,15,34827,Neutral
2024-04-02 00:00:00,Seville,Volvo XC90,11,37305,Positive
2024-04-03 00:00:00,Seville,Mercedes-Benz C-Class,18,47079,Positive
2024-04-04 00:00:00,Seville,Porsche 911,23,53331,Negative
2024-04-05 00:00:00,Seville,BMW 3 Series,8,38679,Negative
2024-04-06 00:00:00,Seville,Audi A4,11,45277,Neutral
2024-04-07 00:00:00,Seville,Volvo XC90,25,55051,Negative
2024-04-08 00:00:00,Seville,Mercedes-Benz C-Class,25,55118,Negative
2024-04-09 00:00:00,Seville,Porsche 911,12,50203,Neutral
2024-04-10 00:00:00,Seville,BMW 3 Series,5,59497,Negative
2024-04-11 00:00:00,Seville,Audi A4,21,57052,Negative
2024-04-12 00:00:00,Seville,Volvo XC90,8,55564,Positive
2024-04-13 00:00:00,Seville,Mercedes-Benz C-Class,22,51849,Negative
2024-04-14 00:00:00,Seville,Porsche 911,22,38928,Negative
2024-04-15 00:00:00,Seville,BMW 3 Series,8,41825,Negative
2024-04-16 00:00:00,Seville,Audi A4,27,56198,Positive
2024-04-17 00:00:00,Seville,Volvo XC90,22,47129,Positive
2024-04-18 00:00:00,Seville,Mercedes-Benz C-Class,21,47413,Positive
2024-04-19 00:00:00,Seville,Porsche 911,24,41126,Neutral
2024-04-20 00:00:00,Seville,BMW 3 Series,19,37306,Negative
2024-04-21 00:00:00,Seville,Audi A4,21,56547,Positive
2024-04-22 00:00:00,Seville,Volvo XC90,11,42778,Neutral
2024-04-23 00:00:00,Seville,Mercedes-Benz C-Class,16,34631,Positive
2024-04-24 00:00:00,Seville,Porsche 911,18,45798,Negative
2024-04-25 00:00:00,Seville,BMW 3 Series,6,34320,Positive
2024-04-26 00:00:00,Seville,Audi A4,17,57938,Negative
2024-04-27 00:00:00,Seville,Volvo XC90,8,54831,Neutral
2024-04-28 00:00:00,Seville,Mercedes-Benz C-Class,11,40538,Positive
2024-04-29 00:00:00,Seville,Porsche 911,18,35965,Neutral
2024-04-30 00:00:00,Seville,BMW 3 Series,28,57081,Negative
2024-05-01 00:00:00,Seville,Audi A4,5,41762,Neutral
2024-05-02 00:00:00,Seville,Volvo XC90,9,47008,Negative
2024-05-03 00:00:00,Seville,Mercedes-Benz C-Class,28,55757,Negative
2024-05-04 00:00:00,Seville,Porsche 911,24,36397,Neutral
2024-05-05 00:00:00,Seville,BMW 3 Series,11,43947,Positive
2024-05-06 00:00:00,Seville,Audi A4,8,57653,Negative
2024-05-07 00:00:00,Seville,Volvo XC90,22,40533,Positive
2024-05-08 00:00:00,Seville,Mercedes-Benz C-Class,11,37101,Neutral
2024-05-09 00:00:00,Seville,Porsche 911,29,47034,Positive
2024-05-10 00:00:00,Seville,BMW 3 Series,29,49630,Negative
2024-05-11 00:00:00,Seville,Audi A4,10,48869,Neutral
2024-05-12 00:00:00,Seville,Volvo XC90,15,48723,Negative
2024-05-13 00:00:00,Seville,Mercedes-Benz C-Class,18,48467,Negative
2024-05-14 00:00:00,Seville,Porsche 911,12,54323,Positive
2024-05-15 00:00:00,Seville,BMW 3 Series,6,56792,Negative
2024-05-16 00:00:00,Seville,Audi A4,17,54063,Neutral
2024-05-17 00:00:00,Seville,Volvo XC90,15,43785,Negative
2024-05-18 00:00:00,Seville,Mercedes-Benz C-Class,14,43870,Negative
2024-05-19 00:00:00,Seville,Porsche 911,10,53911,Positive
2024-05-20 00:00:00,Seville,BMW 3 Series,7,42680,Positive
2024-05-21 00:00:00,Seville,Audi A4,11,40397,Positive
2024-05-22 00:00:00,Seville,Volvo XC90,11,48130,Negative
2024-05-23 00:00:00,Seville,Mercedes-Benz C-Class,25,42516,Positive
2024-05-24 00:00:00,Seville,Porsche 911,29,38767,Negative
2024-05-25 00:00:00,Seville,BMW 3 Series,25,52920,Positive
2024-05-26 00:00:00,Seville,Audi A4,6,34249,Neutral
2024-05-27 00:00:00,Seville,Volvo XC90,26,48997,Positive
2024-05-28 00:00:00,Seville,Mercedes-Benz C-Class,17,34351,Neutral
2024-05-29 00:00:00,Seville,Porsche 911,21,43940,Negative
2024-05-30 00:00:00,Seville,BMW 3 Series,26,44050,Positive
2024-05-31 00:00:00,Seville,Audi A4,21,32787,Positive
2024-06-01 00:00:00,Seville,Volvo XC90,5,39650,Negative
2024-06-02 00:00:00,Seville,Mercedes-Benz C-Class,23,37218,Negative
2024-06-03 00:00:00,Seville,Porsche 911,12,50879,Neutral
2024-06-04 00:00:00,Seville,BMW 3 Series,24,42151,Neutral
2024-06-05 00:00:00,Seville,Audi A4,10,53311,Positive
2024-06-06 00:00:00,Seville,Volvo XC90,24,57017,Positive
2024-06-07 00:00:00,Seville,Mercedes-Benz C-Class,19,54958,Positive
2024-06-08 00:00:00,Seville,Porsche 911,7,45757,Neutral
2024-06-09 00:00:00,Seville,BMW 3 Series,15,43824,Neutral
2024-06-10 00:00:00,Seville,Audi A4,21,46004,Negative
2024-06-11 00:00:00,Seville,Volvo XC90,23,46490,Neutral
2024-06-12 00:00:00,Seville,Mercedes-Benz C-Class,17,58115,Negative
2024-06-13 00:00:00,Seville,Porsche 911,20,54653,Positive
2024-06-14 00:00:00,Seville,BMW 3 Series,7,40539,Positive
2024-06-15 00:00:00,Seville,Audi A4,8,47159,Positive
2024-06-16 00:00:00,Seville,Volvo XC90,22,32697,Neutral
2024-06-17 00:00:00,Seville,Mercedes-Benz C-Class,27,50299,Neutral
2024-06-18 00:00:00,Seville,Porsche 911,11,56924,Neutral
2024-06-19 00:00:00,Seville,BMW 3 Series,9,39953,Positive
2024-06-20 00:00:00,Seville,Audi A4,9,45628,Positive
2024-06-21 00:00:00,Seville,Volvo XC90,15,50318,Neutral
2024-06-22 00:00:00,Seville,Mercedes-Benz C-Class,17,45776,Negative
2024-06-23 00:00:00,Seville,Porsche 911,8,38347,Negative
2024-06-24 00:00:00,Seville,BMW 3 Series,24,33763,Positive
2024-06-25 00:00:00,Seville,Audi A4,16,58513,Positive
2024-06-26 00:00:00,Seville,Volvo XC90,5,59366,Negative
2024-06-27 00:00:00,Seville,Mercedes-Benz C-Class,17,39785,Neutral
2024-06-28 00:00:00,Seville,Porsche 911,12,46049,Negative
2024-06-29 00:00:00,Seville,BMW 3 Series,9,54709,Neutral
2024-06-30 00:00:00,Seville,Audi A4,26,41365,Neutral
2024-07-01 00:00:00,Seville,Volvo XC90,22,32551,Negative
2024-07-02 00:00:00,Seville,Mercedes-Benz C-Class,14,54333,Positive
2024-07-03 00:00:00,Seville,Porsche 911,8,51755,Positive
2024-07-04 00:00:00,Seville,BMW 3 Series,6,34195,Positive
2024-07-05 00:00:00,Seville,Audi A4,10,35223,Neutral
2024-07-06 00:00:00,Seville,Volvo XC90,26,43225,Negative
2024-07-07 00:00:00,Seville,Mercedes-Benz C-Class,24,56142,Negative
2024-07-08 00:00:00,Seville,Porsche 911,29,46916,Positive
2024-07-09 00:00:00,Seville,BMW 3 Series,13,41983,Negative
2024-07-10 00:00:00,Seville,Audi A4,7,33568,Neutral
2024-07-11 00:00:00,Seville,Volvo XC90,19,33412,Positive
2024-07-12 00:00:00,Seville,Mercedes-Benz C-Class,16,58261,Positive
2024-07-13 00:00:00,Seville,Porsche 911,8,34827,Negative
2024-07-14 00:00:00,Seville,BMW 3 Series,25,51290,Neutral
2024-07-15 00:00:00,Seville,Audi A4,19,30588,Negative
2024-07-16 00:00:00,Seville,Volvo XC90,13,45305,Positive
2024-07-17 00:00:00,Seville,Mercedes-Benz C-Class,24,53068,Neutral
2024-07-18 00:00:00,Seville,Porsche 911,16,37652,Neutral
2024-01-01 00:00:00,Zaragoza,BMW 3 Series,26,40077,Positive
2024-01-02 00:00:00,Zaragoza,Audi A4,20,44084,Neutral
2024-01-03 00:00:00,Zaragoza,Volvo XC90,29,46468,Neutral
2024-01-04 00:00:00,Zaragoza,Mercedes-Benz C-Class,14,33893,Positive
2024-01-05 00:00:00,Zaragoza,Porsche 911,10,40865,Positive
2024-01-06 00:00:00,Zaragoza,BMW 3 Series,23,33803,Neutral
2024-01-07 00:00:00,Zaragoza,Audi A4,25,33317,Neutral
2024-01-08 00:00:00,Zaragoza,Volvo XC90,16,31128,Positive
2024-01-09 00:00:00,Zaragoza,Mercedes-Benz C-Class,5,37431,Positive
2024-01-10 00:00:00,Zaragoza,Porsche 911,26,31459,Negative
2024-01-11 00:00:00,Zaragoza,BMW 3 Series,15,35462,Neutral
2024-01-12 00:00:00,Zaragoza,Audi A4,6,43427,Positive
2024-01-13 00:00:00,Zaragoza,Volvo XC90,27,46429,Positive
2024-01-14 00:00:00,Zaragoza,Mercedes-Benz C-Class,13,57513,Negative
2024-01-15 00:00:00,Zaragoza,Porsche 911,13,33659,Negative
2024-01-16 00:00:00,Zaragoza,BMW 3 Series,20,54232,Positive
2024-01-17 00:00:00,Zaragoza,Audi A4,10,41872,Neutral
2024-01-18 00:00:00,Zaragoza,Volvo XC90,27,40904,Neutral
2024-01-19 00:00:00,Zaragoza,Mercedes-Benz C-Class,24,43496,Positive
2024-01-20 00:00:00,Zaragoza,Porsche 911,19,30176,Neutral
2024-01-21 00:00:00,Zaragoza,BMW 3 Series,11,39687,Positive
2024-01-22 00:00:00,Zaragoza,Audi A4,11,33581,Negative
2024-01-23 00:00:00,Zaragoza,Volvo XC90,22,32737,Negative
2024-01-24 00:00:00,Zaragoza,Mercedes-Benz C-Class,25,49877,Negative
2024-01-25 00:00:00,Zaragoza,Porsche 911,8,59207,Neutral
2024-01-26 00:00:00,Zaragoza,BMW 3 Series,18,34517,Negative
2024-01-27 00:00:00,Zaragoza,Audi A4,16,46184,Positive
2024-01-28 00:00:00,Zaragoza,Volvo XC90,24,31644,Positive
2024-01-29 00:00:00,Zaragoza,Mercedes-Benz C-Class,27,56236,Negative
2024-01-30 00:00:00,Zaragoza,Porsche 911,22,35335,Negative
2024-01-31 00:00:00,Zaragoza,BMW 3 Series,7,54085,Negative
2024-02-01 00:00:00,Zaragoza,Audi A4,22,52111,Positive
2024-02-02 00:00:00,Zaragoza,Volvo XC90,25,59509,Negative
2024-02-03 00:00:00,Zaragoza,Mercedes-Benz C-Class,6,33659,Neutral
2024-02-04 00:00:00,Zaragoza,Porsche 911,20,52554,Negative
2024-02-05 00:00:00,Zaragoza,BMW 3 Series,15,35691,Negative
2024-02-06 00:00:00,Zaragoza,Audi A4,8,41907,Negative
2024-02-07 00:00:00,Zaragoza,Volvo XC90,10,34066,Negative
2024-02-08 00:00:00,Zaragoza,Mercedes-Benz C-Class,26,43630,Neutral
2024-02-09 00:00:00,Zaragoza,Porsche 911,11,57485,Positive
2024-02-10 00:00:00,Zaragoza,BMW 3 Series,13,55823,Positive
2024-02-11 00:00:00,Zaragoza,Audi A4,25,46078,Negative
2024-02-12 00:00:00,Zaragoza,Volvo XC90,18,49416,Negative
2024-02-13 00:00:00,Zaragoza,Mercedes-Benz C-Class,25,33599,Negative
2024-02-14 00:00:00,Zaragoza,Porsche 911,15,49549,Neutral
2024-02-15 00:00:00,Zaragoza,BMW 3 Series,5,37696,Positive
2024-02-16 00:00:00,Zaragoza,Audi A4,11,31860,Neutral
2024-02-17 00:00:00,Zaragoza,Volvo XC90,12,46218,Positive
2024-02-18 00:00:00,Zaragoza,Mercedes-Benz C-Class,20,57545,Neutral
2024-02-19 00:00:00,Zaragoza,Porsche 911,8,31493,Negative
2024-02-20 00:00:00,Zaragoza,BMW 3 Series,24,52978,Positive
2024-02-21 00:00:00,Zaragoza,Audi A4,11,33396,Negative
2024-02-22 00:00:00,Zaragoza,Volvo XC90,19,34435,Positive
2024-02-23 00:00:00,Zaragoza,Mercedes-Benz C-Class,24,42067,Negative
2024-02-24 00:00:00,Zaragoza,Porsche 911,27,37612,Neutral
2024-02-25 00:00:00,Zaragoza,BMW 3 Series,10,53206,Neutral
2024-02-26 00:00:00,Zaragoza,Audi A4,25,31610,Negative
2024-02-27 00:00:00,Zaragoza,Volvo XC90,14,30249,Neutral
2024-02-28 00:00:00,Zaragoza,Mercedes-Benz C-Class,28,50559,Negative
2024-02-29 00:00:00,Zaragoza,Porsche 911,8,55208,Negative
2024-03-01 00:00:00,Zaragoza,BMW 3 Series,19,48673,Positive
2024-03-02 00:00:00,Zaragoza,Audi A4,19,32838,Neutral
2024-03-03 00:00:00,Zaragoza,Volvo XC90,18,48715,Positive
2024-03-04 00:00:00,Zaragoza,Mercedes-Benz C-Class,19,57629,Positive
2024-03-05 00:00:00,Zaragoza,Porsche 911,25,42547,Positive
2024-03-06 00:00:00,Zaragoza,BMW 3 Series,18,50819,Negative
2024-03-07 00:00:00,Zaragoza,Audi A4,13,36785,Negative
2024-03-08 00:00:00,Zaragoza,Volvo XC90,18,46058,Neutral
2024-03-09 00:00:00,Zaragoza,Mercedes-Benz C-Class,10,57727,Neutral
2024-03-10 00:00:00,Zaragoza,Porsche 911,25,47354,Positive
